left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P10410	P6457	0.45865	0.378942	0.483631	0.438549	0.75	1.0	1.0	mutual_knn
P27407	P31926	0.45865	0.359443	0.492447	0.495437	0.75	0.666667	0.5	mutual_knn
P27502	P35797	0.45865	0.356847	0.471153	0.442765	0.888889	0.666667	0.5	mutual_knn
P11695	P5086	0.458649	0.365021	0.489967	0.479013	0.75	1.0	1.0	mutual_knn
P12560	P1377	0.458647	0.401488	0.437994	0.635681	0.611111	0.833333	0.8	containment
P2289	P5646	0.458647	0.406498	0.447594	0.575267	0.615385	0.666667	0.625	containment
P23010	P36911	0.458646	0.348883	0.497045	0.419683	0.857143	0.666667	0.5	mutual_knn
P25257	P9175	0.458645	0.317747	0.484322	0.461466	1.0	0.666667	0.5	mutual_knn
P26308	P39489	0.458645	0.344926	0.486493	0.474409	0.857143	0.666667	0.5	mutual_knn
P7787	P8673	0.458645	0.410927	0.489677	0.467855	0.555556	1.0	1.0	mutual_knn
P22234	P5450	0.458644	0.313595	0.492002	0.453255	1.0	0.666667	0.5	mutual_knn
P26448	P34440	0.458644	0.372902	0.517089	0.52714	0.571429	0.666667	0.5	mutual_knn
P9576	P9898	0.458644	0.436456	0.489836	0.507969	0.4	0.666667	0.6	mutual_knn
P25797	P29965	0.458643	0.341668	0.483005	0.483403	0.875	0.666667	0.5	mutual_knn
P23820	P35339	0.458642	0.358757	0.481348	0.487294	0.8	0.666667	0.5	mutual_knn
P29858	P33987	0.458641	0.304745	0.479706	0.536086	1.0	0.666667	0.5	mutual_knn
P23775	P38704	0.45864	0.417635	0.488881	0.495965	0.5	0.666667	0.5	mutual_knn
P27066	P44109	0.45864	0.397549	0.508346	0.518218	0.5	0.666667	0.5	mutual_knn
P14335	P9665	0.458639	0.412184	0.501594	0.531542	0.444444	0.8	0.75	mutual_knn
P1922	P8027	0.458639	0.29379	0.497319	0.523714	1.0	1.0	0.75	mutual_knn
P24494	P30019	0.458638	0.343088	0.496633	0.429271	0.875	0.666667	0.5	mutual_knn
P24712	P35005	0.458638	0.399225	0.494067	0.460636	0.6	0.666667	0.5	mutual_knn
P43773	P45068	0.458633	0.302979	0.509464	0.439804	1.0	0.666667	0.5	mutual_knn
P30644	P33415	0.458632	0.311314	0.487052	0.480727	1.0	0.666667	0.5	mutual_knn
P31925	P40421	0.458632	0.367699	0.515776	0.526461	0.6	0.666667	0.5	mutual_knn
P12669	P7550	0.458631	0.375477	0.491596	0.551078	0.625	0.75	0.666667	containment
P32946	P35818	0.45863	0.308487	0.485517	0.498804	1.0	0.666667	0.5	mutual_knn
P1612	P1935	0.458629	0.289054	0.473759	0.627393	1.0	0.666667	0.5	containment
P26000	P30506	0.458629	0.373505	0.489515	0.525548	0.666667	0.666667	0.5	mutual_knn
P26558	P33645	0.458629	0.343018	0.46008	0.432426	1.0	0.666667	0.5	mutual_knn
P33625	P41951	0.458629	0.363711	0.488219	0.46304	0.777778	0.666667	0.5	mutual_knn
P27875	P35590	0.458628	0.381685	0.539032	0.582084	0.4	0.666667	0.5	mutual_knn
P17319	P6485	0.458626	0.438605	0.50054	0.57493	0.285714	1.0	1.0	mutual_knn
P10123	P10265	0.458625	0.397397	0.529598	0.55975	0.384615	1.0	1.0	mutual_knn
P22747	P25694	0.458625	0.335752	0.494345	0.488023	0.857143	0.666667	0.5	mutual_knn
P26756	P27884	0.458624	0.375736	0.507865	0.481537	0.636364	0.666667	0.5	mutual_knn
P34165	P40676	0.458624	0.343337	0.486801	0.480272	0.857143	0.666667	0.5	mutual_knn
P39057	P44771	0.458622	0.388462	0.50376	0.474985	0.6	0.666667	0.5	mutual_knn
P22795	P35228	0.458621	0.343002	0.501798	0.486414	0.8	0.666667	0.5	mutual_knn
P41663	P42452	0.458621	0.378895	0.520749	0.48713	0.571429	0.666667	0.5	mutual_knn
P22858	P36586	0.45862	0.365575	0.490618	0.509665	0.714286	0.666667	0.5	mutual_knn
P23281	P33637	0.45862	0.405655	0.481765	0.574574	0.5	0.666667	0.5	mutual_knn
P10327	P16880	0.458619	0.34127	0.431174	0.666365	0.875	0.6	0.5	mutual_knn
P16304	P21060	0.458619	0.388166	0.504894	0.516757	0.555556	0.75	0.666667	mutual_knn
P23100	P23198	0.458619	0.397572	0.492348	0.473899	0.6	0.666667	0.5	mutual_knn
P26518	P34187	0.458618	0.337844	0.472902	0.553589	0.857143	0.666667	0.5	mutual_knn
P36768	P40868	0.458618	0.31746	0.505499	0.531224	0.857143	0.666667	0.5	mutual_knn
P23693	P30005	0.458617	0.420775	0.517686	0.505784	0.375	0.666667	0.5	mutual_knn
P28959	P30642	0.458617	0.355129	0.517739	0.509339	0.666667	0.666667	0.5	mutual_knn
P35091	P39059	0.458617	0.34821	0.49388	0.490639	0.8	0.666667	0.5	mutual_knn
P34924	P38307	0.458614	0.324081	0.4999	0.544794	0.833333	0.666667	0.5	mutual_knn
P25860	P27429	0.458612	0.381076	0.496066	0.43505	0.7	0.666667	0.5	mutual_knn
P31847	P39263	0.458611	0.308238	0.519748	0.504917	0.875	0.666667	0.5	mutual_knn
P14480	P17472	0.45861	0.35298	0.414992	0.670222	0.875	0.6	0.5	mutual_knn
P24515	P43704	0.45861	0.324815	0.506561	0.494321	0.857143	0.666667	0.5	mutual_knn
P33530	P43053	0.45861	0.328748	0.525306	0.568162	0.7	0.666667	0.5	mutual_knn
P27571	P41185	0.458609	0.343571	0.486431	0.504181	0.833333	0.666667	0.5	mutual_knn
P37596	P45021	0.458609	0.337576	0.511301	0.47745	0.8	0.666667	0.5	mutual_knn
P25368	P31253	0.458608	0.364768	0.506965	0.470244	0.7	0.666667	0.5	mutual_knn
P26105	P33741	0.458608	0.398305	0.484444	0.498148	0.6	0.666667	0.5	mutual_knn
P37440	P44493	0.458608	0.381168	0.54767	0.525406	0.428571	0.666667	0.5	mutual_knn
P37543	P40872	0.458608	0.35356	0.489913	0.502588	0.777778	0.666667	0.5	mutual_knn
P26294	P29752	0.458607	0.40343	0.505131	0.548127	0.454545	0.666667	0.5	mutual_knn
P33195	P35812	0.458607	0.324618	0.498146	0.524633	0.857143	0.666667	0.5	mutual_knn
P25629	P26346	0.458606	0.341135	0.461082	0.437164	1.0	0.666667	0.5	mutual_knn
P29465	P44124	0.458606	0.404937	0.534081	0.519562	0.375	0.666667	0.5	mutual_knn
P39337	P42763	0.458606	0.351606	0.507761	0.448891	0.777778	0.666667	0.5	mutual_knn
P12763	P18431	0.458605	0.396609	0.486941	0.525586	0.571429	0.75	0.666667	mutual_knn
P15068	P7906	0.458605	0.38052	0.48527	0.447991	0.727273	0.75	0.666667	mutual_knn
P33066	P37269	0.458604	0.360468	0.507132	0.45564	0.733333	0.666667	0.5	mutual_knn
P34177	P42235	0.458604	0.350495	0.483653	0.516025	0.8	0.666667	0.5	mutual_knn
P22808	P30674	0.458603	0.35283	0.488906	0.48712	0.8	0.666667	0.5	mutual_knn
P23235	P42755	0.458603	0.374115	0.480788	0.441977	0.777778	0.666667	0.5	mutual_knn
P33778	P43973	0.458603	0.344401	0.497717	0.460879	0.833333	0.666667	0.5	mutual_knn
P26448	P44251	0.458602	0.363754	0.506467	0.509826	0.666667	0.666667	0.5	mutual_knn
P24217	P31617	0.458601	0.369624	0.493443	0.528988	0.666667	0.666667	0.5	mutual_knn
P30736	P30856	0.458601	0.358141	0.494859	0.492365	0.75	0.666667	0.5	mutual_knn
P41813	P42130	0.458601	0.352087	0.489768	0.454102	0.833333	0.666667	0.5	mutual_knn
P23438	P31594	0.4586	0.343323	0.497408	0.500123	0.8	0.666667	0.5	mutual_knn
P25419	P30423	0.4586	0.364184	0.50267	0.521158	0.666667	0.666667	0.5	mutual_knn
P27893	P30501	0.458599	0.368412	0.495481	0.527286	0.666667	0.666667	0.5	mutual_knn
P35161	P40319	0.458599	0.330176	0.505665	0.497036	0.833333	0.666667	0.5	mutual_knn
P24539	P37657	0.458598	0.323903	0.501716	0.515269	0.857143	0.666667	0.5	mutual_knn
P24848	P44519	0.458597	0.344688	0.453717	0.446867	1.0	0.666667	0.5	mutual_knn
P30940	P37070	0.458597	0.375046	0.488326	0.411344	0.777778	0.666667	0.5	mutual_knn
P36948	P39462	0.458597	0.342003	0.479377	0.535802	0.833333	0.666667	0.5	mutual_knn
P22840	P27115	0.458596	0.311219	0.492571	0.461472	1.0	0.666667	0.5	mutual_knn
P29035	P40489	0.458596	0.346552	0.503218	0.531875	0.733333	0.666667	0.5	mutual_knn
P38686	P40395	0.458595	0.30802	0.522119	0.539109	0.833333	0.666667	0.5	mutual_knn
P26116	P36815	0.458594	0.387441	0.476185	0.461519	0.714286	0.666667	0.5	mutual_knn
P24338	P30449	0.458593	0.343008	0.484013	0.473348	0.875	0.666667	0.5	mutual_knn
P24771	P28867	0.458593	0.338598	0.473664	0.504416	0.9	0.666667	0.5	mutual_knn
P28203	P44812	0.458592	0.391148	0.533101	0.584897	0.375	0.666667	0.5	mutual_knn
P29255	P31637	0.458591	0.346141	0.511834	0.45908	0.777778	0.666667	0.5	mutual_knn
P30900	P37966	0.458591	0.367866	0.520013	0.510465	0.6	0.666667	0.5	mutual_knn
P10699	P11390	0.45859	0.405633	0.488244	0.551699	0.5	0.666667	0.6	mutual_knn
P12973	P17552	0.45859	0.41321	0.511616	0.560804	0.375	0.75	0.666667	containment
P23017	P43376	0.45859	0.36008	0.52171	0.472886	0.666667	0.666667	0.5	mutual_knn
P37529	P39066	0.45859	0.376934	0.484976	0.492283	0.7	0.666667	0.5	mutual_knn
P38038	P42762	0.458589	0.369004	0.486933	0.471111	0.75	0.666667	0.5	mutual_knn
P24798	P25821	0.458588	0.416443	0.512998	0.541393	0.375	0.666667	0.5	mutual_knn
P34640	P38901	0.458587	0.356925	0.477247	0.476004	0.833333	0.666667	0.5	mutual_knn
P35896	P40452	0.458587	0.333823	0.494809	0.476833	0.875	0.666667	0.5	mutual_knn
P5943	P9404	0.458587	0.393516	0.450494	0.595464	0.642857	0.714286	0.666667	mutual_knn
P39412	P41913	0.458586	0.391588	0.490529	0.506869	0.6	0.666667	0.5	mutual_knn
P27882	P37627	0.458585	0.386861	0.500477	0.493306	0.6	0.666667	0.5	mutual_knn
P33196	P35190	0.458585	0.371076	0.485825	0.548954	0.666667	0.666667	0.5	mutual_knn
P23828	P39055	0.458584	0.355347	0.493537	0.532122	0.727273	0.666667	0.5	mutual_knn
P30151	P40609	0.458584	0.331643	0.492714	0.480064	0.888889	0.666667	0.5	mutual_knn
P24289	P30740	0.458583	0.353732	0.484873	0.496986	0.8	0.666667	0.5	mutual_knn
P27352	P36133	0.458583	0.366885	0.523654	0.530625	0.571429	0.666667	0.5	mutual_knn
P45482	P45527	0.458583	0.333215	0.535367	0.545915	0.666667	0.666667	0.5	mutual_knn
P13192	P5462	0.458582	0.277243	0.50178	0.687255	0.894737	0.833333	0.6	containment
P24498	P42815	0.458581	0.34681	0.495535	0.472608	0.818182	0.666667	0.5	mutual_knn
P24455	P36091	0.458579	0.384936	0.493487	0.554945	0.571429	0.666667	0.5	mutual_knn
P0264	P3517	0.458578	0.354655	0.406037	0.568701	1.0	0.666667	0.625	containment
P28468	P30268	0.458578	0.336545	0.478791	0.520558	0.875	0.666667	0.5	mutual_knn
P0517	P2161	0.458577	0.350246	0.410177	0.574042	1.0	0.666667	0.625	containment
P24148	P27908	0.458577	0.349698	0.506708	0.571984	0.666667	0.666667	0.5	mutual_knn
P24299	P32118	0.458576	0.368076	0.508045	0.514889	0.636364	0.666667	0.5	mutual_knn
P6070	P9575	0.458576	0.355716	0.429682	0.592265	0.888889	0.666667	0.6	containment
P36948	P38861	0.458575	0.330499	0.489125	0.553227	0.833333	0.666667	0.5	mutual_knn
P30220	P42847	0.458574	0.404311	0.535506	0.558736	0.333333	0.666667	0.5	mutual_knn
P30185	P33279	0.458573	0.360083	0.495073	0.518312	0.714286	0.666667	0.5	mutual_knn
P12509	P2503	0.458572	0.386934	0.431649	0.410667	0.923077	0.833333	0.8	mutual_knn
P15158	P17667	0.458572	0.426087	0.548532	0.534181	0.214286	0.75	0.666667	mutual_knn
P15629	P18321	0.458572	0.403016	0.502682	0.512763	0.5	0.75	0.666667	mutual_knn
P33501	P43988	0.458572	0.377417	0.509416	0.504395	0.6	0.666667	0.5	mutual_knn
P8991	P9411	0.458571	0.330525	0.416676	0.639976	1.0	0.75	0.666667	containment
P2691	P7447	0.45857	0.380149	0.446479	0.598067	0.714286	0.714286	0.666667	containment
P33995	P35173	0.45857	0.384149	0.485112	0.492469	0.666667	0.666667	0.5	mutual_knn
P14890	P8542	0.458569	0.380814	0.495092	0.514201	0.625	0.75	0.666667	mutual_knn
P7115	P7220	0.458568	0.39208	0.446498	0.440399	0.818182	0.625	0.571429	mutual_knn
P11808	P19697	0.458567	0.373317	0.482918	0.515535	0.7	0.75	0.666667	mutual_knn
P24796	P39360	0.458567	0.299342	0.497243	0.498282	1.0	0.666667	0.5	mutual_knn
P3783	P9778	0.458566	0.384571	0.498957	0.483736	0.625	1.0	1.0	mutual_knn
P0984	P5303	0.458565	0.286638	0.469928	0.651027	1.0	0.75	0.571429	containment
P34063	P45033	0.458564	0.336916	0.498169	0.525921	0.8	0.666667	0.5	mutual_knn
P22525	P33013	0.458561	0.316239	0.508606	0.507412	0.875	0.666667	0.5	mutual_knn
P32464	P35482	0.458561	0.324763	0.507922	0.489311	0.857143	0.666667	0.5	mutual_knn
P36018	P37409	0.458561	0.384152	0.486221	0.488481	0.666667	0.666667	0.5	mutual_knn
P12780	P19091	0.45856	0.424178	0.49463	0.491046	0.454545	0.75	0.666667	mutual_knn
P21590	P26643	0.45856	0.39722	0.502107	0.540736	0.5	0.666667	0.5	mutual_knn
P25865	P34684	0.45856	0.348846	0.493564	0.488323	0.8	0.666667	0.5	mutual_knn
P25974	P43290	0.45856	0.334033	0.518327	0.601642	0.666667	0.666667	0.5	mutual_knn
P32871	P41827	0.45856	0.348262	0.502835	0.508501	0.75	0.666667	0.5	mutual_knn
P16899	P18122	0.458559	0.330321	0.458007	0.49612	1.0	0.75	0.666667	mutual_knn
P16067	P18662	0.458558	0.379926	0.470001	0.480906	0.75	0.75	0.666667	mutual_knn
P28826	P43656	0.458557	0.356105	0.493441	0.422715	0.833333	0.666667	0.5	mutual_knn
P30945	P36411	0.458555	0.3383	0.505446	0.494136	0.8	0.666667	0.5	mutual_knn
P37497	P40729	0.458555	0.346201	0.496761	0.488981	0.8	0.666667	0.5	mutual_knn
P40282	P41556	0.458555	0.343337	0.520682	0.468149	0.75	0.666667	0.5	mutual_knn
P12388	P17006	0.458554	0.369344	0.497414	0.476659	0.705882	0.75	0.666667	mutual_knn
P27338	P34808	0.458554	0.404103	0.503461	0.50496	0.5	0.666667	0.5	mutual_knn
P42462	P44018	0.458553	0.330413	0.532018	0.486605	0.75	0.666667	0.5	mutual_knn
P27101	P31204	0.458552	0.374295	0.492482	0.477507	0.7	0.666667	0.5	mutual_knn
P33059	P37458	0.458552	0.344993	0.476564	0.455982	0.909091	0.666667	0.5	mutual_knn
P34337	P38254	0.458552	0.327516	0.504625	0.545511	0.8	0.666667	0.5	mutual_knn
P27125	P38362	0.458551	0.394093	0.522759	0.537988	0.444444	0.666667	0.5	mutual_knn
P27289	P34431	0.458551	0.350288	0.505465	0.49009	0.75	0.666667	0.5	mutual_knn
P12568	P7238	0.45855	0.37627	0.44102	0.41538	0.933333	0.666667	0.6	mutual_knn
P31747	P40158	0.45855	0.369645	0.518828	0.534768	0.571429	0.666667	0.5	mutual_knn
P28871	P43420	0.458548	0.414385	0.523921	0.512027	0.375	0.666667	0.5	mutual_knn
P40480	P45094	0.458548	0.357785	0.511856	0.517285	0.666667	0.666667	0.5	mutual_knn
P11227	P11755	0.458547	0.387239	0.487499	0.500287	0.636364	0.666667	0.6	mutual_knn
P26979	P30123	0.458546	0.397535	0.485205	0.498334	0.6	0.666667	0.5	mutual_knn
P31949	P32000	0.458546	0.347313	0.47439	0.453091	0.909091	0.666667	0.5	mutual_knn
P43757	P45470	0.458546	0.384429	0.51374	0.557439	0.5	0.666667	0.5	mutual_knn
P13991	P22529	0.458545	0.403812	0.489188	0.500578	0.555556	0.75	0.666667	mutual_knn
P36592	P40724	0.458545	0.342565	0.481707	0.500788	0.857143	0.666667	0.5	mutual_knn
P23498	P36555	0.458544	0.351409	0.488696	0.493669	0.8	0.666667	0.5	mutual_knn
P23741	P27759	0.458543	0.418544	0.524386	0.533297	0.333333	0.666667	0.5	mutual_knn
P23935	P39587	0.458543	0.399293	0.519888	0.524562	0.444444	0.666667	0.5	mutual_knn
P26147	P37361	0.458542	0.385193	0.484485	0.489686	0.666667	0.666667	0.5	mutual_knn
P26353	P31232	0.458542	0.358304	0.490298	0.542721	0.714286	0.666667	0.5	mutual_knn
P42001	P42916	0.458541	0.339486	0.503099	0.519096	0.777778	0.666667	0.5	mutual_knn
P7718	P9892	0.458541	0.359498	0.431733	0.610448	0.846154	0.666667	0.6	containment
P13142	P9838	0.45854	0.408656	0.48033	0.509736	0.555556	0.8	0.75	mutual_knn
P32802	P42763	0.45854	0.371731	0.506485	0.473252	0.666667	0.666667	0.5	mutual_knn
P2136	P4907	0.458539	0.344542	0.414082	0.585665	1.0	0.714286	0.666667	containment
P22634	P34347	0.458539	0.392389	0.475887	0.487373	0.666667	0.666667	0.5	mutual_knn
P35905	P38241	0.458539	0.384709	0.488376	0.54488	0.6	0.666667	0.5	mutual_knn
P23110	P44087	0.458538	0.393579	0.519213	0.497029	0.5	0.666667	0.5	mutual_knn
P27174	P29284	0.458538	0.414811	0.485236	0.464852	0.555556	0.666667	0.5	mutual_knn
P23035	P25942	0.458537	0.393866	0.508906	0.531798	0.5	0.666667	0.5	mutual_knn
P29887	P30999	0.458537	0.365695	0.518225	0.489591	0.636364	0.666667	0.5	mutual_knn
P2996	P5961	0.458536	0.396583	0.443151	0.60685	0.642857	0.666667	0.625	containment
P4382	P9771	0.458536	0.342416	0.557377	0.555214	0.538462	0.857143	0.666667	mutual_knn
P28984	P43564	0.458534	0.350503	0.478125	0.477494	0.857143	0.666667	0.5	mutual_knn
P28600	P38295	0.458533	0.347056	0.488127	0.457992	0.857143	0.666667	0.5	mutual_knn
P7453	P9638	0.458533	0.401917	0.494546	0.445794	0.6	0.75	0.666667	mutual_knn
P14257	P19918	0.458532	0.365872	0.498362	0.527965	0.666667	0.75	0.666667	mutual_knn
P34515	P42803	0.45853	0.345685	0.478941	0.478429	0.875	0.666667	0.5	mutual_knn
P39212	P40954	0.45853	0.334061	0.488628	0.496829	0.875	0.666667	0.5	mutual_knn
P39286	P39509	0.45853	0.386586	0.485243	0.480641	0.666667	0.666667	0.5	mutual_knn
P24212	P39369	0.458528	0.386964	0.504199	0.523691	0.555556	0.666667	0.5	mutual_knn
P25135	P40437	0.458528	0.394268	0.511229	0.521773	0.5	0.666667	0.5	mutual_knn
P13411	P9738	0.458526	0.364713	0.440092	0.603731	0.8	0.666667	0.6	containment
P32338	P33483	0.458526	0.316578	0.526078	0.486055	0.833333	0.666667	0.5	mutual_knn
P36682	P40169	0.458526	0.394509	0.475538	0.478918	0.666667	0.666667	0.5	mutual_knn
P37793	P39925	0.458526	0.344726	0.487056	0.495961	0.833333	0.666667	0.5	mutual_knn
P11274	P17012	0.458524	0.375883	0.442028	0.710303	0.636364	0.75	0.666667	mutual_knn
P6100	P6712	0.458524	0.35535	0.430579	0.61247	0.866667	0.8	0.75	containment
P7419	P9720	0.458524	0.365731	0.444004	0.607661	0.777778	0.666667	0.6	mutual_knn
P28583	P37862	0.458523	0.307247	0.494629	0.471418	1.0	0.666667	0.5	mutual_knn
P15128	P6000	0.458522	0.357779	0.473134	0.485916	0.833333	1.0	1.0	mutual_knn
P26713	P39651	0.458521	0.367457	0.502114	0.507592	0.666667	0.666667	0.5	mutual_knn
P12034	P8674	0.45852	0.384919	0.486488	0.48369	0.666667	0.75	0.666667	mutual_knn
P12575	P9245	0.45852	0.405963	0.498119	0.514954	0.5	1.0	1.0	mutual_knn
P16617	P18516	0.45852	0.379348	0.495914	0.475768	0.666667	0.75	0.666667	mutual_knn
P34237	P38479	0.45852	0.414874	0.525733	0.449631	0.428571	0.666667	0.5	mutual_knn
P23874	P25528	0.458519	0.385392	0.486748	0.480639	0.666667	0.666667	0.5	mutual_knn
P12680	P9790	0.458518	0.389674	0.491694	0.474353	0.636364	0.666667	0.6	mutual_knn
P15791	P7337	0.458518	0.388662	0.432387	0.608561	0.714286	0.8	0.75	mutual_knn
P18518	P43016	0.458518	0.335709	0.497562	0.533025	0.8	0.666667	0.5	mutual_knn
P22758	P32340	0.458518	0.367221	0.48192	0.468186	0.777778	0.666667	0.5	mutual_knn
P32354	P44980	0.458518	0.333227	0.487932	0.502898	0.875	0.666667	0.5	mutual_knn
P14685	P6470	0.458517	0.444271	0.52517	0.475126	0.272727	0.8	0.75	mutual_knn
P33010	P42530	0.458517	0.346054	0.512033	0.521529	0.714286	0.666667	0.5	mutual_knn
P33160	P37731	0.458517	0.383332	0.49639	0.497807	0.625	0.666667	0.5	mutual_knn
P8017	P8525	0.458517	0.355905	0.43761	0.451967	1.0	0.666667	0.6	mutual_knn
P38797	P38852	0.458516	0.333333	0.500722	0.499297	0.833333	0.666667	0.5	mutual_knn
P24210	P26847	0.458515	0.382057	0.530015	0.510848	0.5	0.666667	0.5	mutual_knn
P29482	P40183	0.458515	0.304243	0.499156	0.469014	1.0	0.666667	0.5	mutual_knn
P15733	P16831	0.458514	0.409585	0.509953	0.528603	0.428571	0.75	0.666667	mutual_knn
P18426	P9311	0.458514	0.403446	0.508747	0.489013	0.5	0.75	0.666667	mutual_knn
P39936	P42274	0.458514	0.354776	0.492438	0.515118	0.75	0.666667	0.5	mutual_knn
P11207	P6634	0.458513	0.35862	0.439693	0.65464	0.777778	0.666667	0.6	containment
P24815	P26967	0.458513	0.36921	0.50616	0.485464	0.666667	0.666667	0.5	mutual_knn
P26724	P34232	0.458513	0.374581	0.508856	0.482157	0.636364	0.666667	0.5	mutual_knn
P34448	P41465	0.458513	0.337433	0.501089	0.512865	0.8	0.666667	0.5	mutual_knn
P14519	P15278	0.458512	0.374598	0.503549	0.470338	0.666667	1.0	1.0	mutual_knn
P21767	P38280	0.458512	0.372327	0.48837	0.48607	0.714286	0.666667	0.5	mutual_knn
P40742	P45471	0.458512	0.343829	0.502305	0.479826	0.8	0.666667	0.5	mutual_knn
P5938	P9001	0.458512	0.403879	0.464994	0.425903	0.714286	0.714286	0.666667	mutual_knn
P15337	P20692	0.45851	0.444106	0.495515	0.518989	0.333333	0.75	0.666667	mutual_knn
P14991	P22041	0.458509	0.400813	0.469033	0.524435	0.615385	0.75	0.666667	mutual_knn
P35415	P41106	0.458509	0.403564	0.515081	0.521829	0.444444	0.666667	0.5	mutual_knn
P23137	P34165	0.458508	0.363936	0.490723	0.479839	0.75	0.666667	0.5	mutual_knn
P11843	P13677	0.458507	0.345962	0.404534	0.612378	1.0	0.6	0.5	mutual_knn
P1237	P2039	0.458507	0.35177	0.406043	0.580959	1.0	0.666667	0.625	containment
P30459	P36359	0.458507	0.346235	0.468415	0.498679	0.888889	0.666667	0.5	mutual_knn
P41281	P44791	0.458507	0.332096	0.465672	0.460787	1.0	0.666667	0.5	mutual_knn
P0004	P9585	0.458506	0.34582	0.40724	0.603527	1.0	0.833333	0.8	containment
P11913	P3443	0.458504	0.365257	0.481018	0.457817	0.8	1.0	1.0	mutual_knn
P15505	P21999	0.458504	0.400062	0.48643	0.457255	0.625	0.75	0.666667	mutual_knn
P24959	P28987	0.458503	0.427673	0.52228	0.532527	0.3	0.666667	0.5	mutual_knn
P34443	P41870	0.458502	0.370724	0.50748	0.473917	0.666667	0.666667	0.5	mutual_knn
P14504	P6020	0.458501	0.378523	0.425721	0.622407	0.769231	0.8	0.75	mutual_knn
P1866	P2042	0.458501	0.387952	0.447294	0.586197	0.6875	0.666667	0.625	containment
P36514	P37904	0.458501	0.376969	0.495452	0.487904	0.666667	0.666667	0.5	mutual_knn
P24656	P32260	0.4585	0.393579	0.481904	0.460563	0.666667	0.666667	0.5	mutual_knn
P38831	P38862	0.4585	0.391694	0.495456	0.488283	0.6	0.666667	0.5	mutual_knn
P0919	P11677	0.458499	0.407482	0.457317	0.595158	0.555556	0.833333	0.8	containment
P23928	P41153	0.458497	0.401538	0.536076	0.568453	0.333333	0.666667	0.5	mutual_knn
P39667	P42262	0.458497	0.394031	0.495945	0.530562	0.545455	0.666667	0.5	mutual_knn
P24579	P39972	0.458496	0.38446	0.482072	0.500972	0.666667	0.666667	0.5	mutual_knn
P14120	P8401	0.458495	0.310982	0.501526	0.430192	1.0	0.666667	0.5	mutual_knn
P28619	P32942	0.458495	0.392893	0.493445	0.489867	0.6	0.666667	0.5	mutual_knn
P32573	P41299	0.458495	0.343579	0.491323	0.444217	0.875	0.666667	0.5	mutual_knn
P5225	P6598	0.458495	0.39337	0.479365	0.512013	0.625	1.0	1.0	mutual_knn
P32967	P39818	0.458494	0.380336	0.498835	0.460832	0.666667	0.666667	0.5	mutual_knn
P32889	P44493	0.458492	0.325671	0.501656	0.506457	0.857143	0.666667	0.5	mutual_knn
P6527	P8988	0.458492	0.385363	0.443038	0.453996	0.846154	0.666667	0.6	mutual_knn
P16203	P18017	0.458491	0.387484	0.501484	0.530483	0.555556	0.75	0.666667	mutual_knn
P2409	P5044	0.458491	0.416583	0.450412	0.419557	0.714286	0.666667	0.625	mutual_knn
P14967	P17803	0.458489	0.387497	0.501065	0.487423	0.6	0.75	0.666667	mutual_knn
P22896	P33028	0.458489	0.350561	0.493171	0.48127	0.8	0.666667	0.5	mutual_knn
P6044	P9208	0.458488	0.28134	0.473189	0.662695	1.0	0.833333	0.6	mutual_knn
P10585	P6443	0.458487	0.422278	0.521868	0.483082	0.375	0.75	0.666667	mutual_knn
P33428	P40744	0.458486	0.343125	0.470562	0.484739	0.909091	0.666667	0.5	mutual_knn
P13102	P16402	0.458485	0.412917	0.491746	0.505614	0.5	0.75	0.666667	mutual_knn
P23128	P32235	0.458485	0.356931	0.485695	0.445399	0.833333	0.666667	0.5	mutual_knn
P28049	P45218	0.458485	0.360023	0.482311	0.476659	0.8	0.666667	0.5	mutual_knn
P30906	P39608	0.458483	0.334566	0.522142	0.501789	0.75	0.666667	0.5	mutual_knn
P26421	P36933	0.458482	0.403023	0.492753	0.546583	0.5	0.666667	0.5	mutual_knn
P18186	P44441	0.458481	0.346022	0.497517	0.5364	0.75	0.666667	0.5	mutual_knn
P23889	P32503	0.458481	0.383408	0.521552	0.534041	0.5	0.666667	0.5	mutual_knn
P7075	P8028	0.458481	0.419126	0.501971	0.480304	0.461538	1.0	1.0	mutual_knn
P1507	P5650	0.45848	0.403404	0.444392	0.571256	0.642857	0.666667	0.625	containment
P21453	P33008	0.45848	0.395667	0.493851	0.439453	0.636364	0.666667	0.5	mutual_knn
P11473	P11773	0.458479	0.382066	0.437844	0.409959	0.923077	0.666667	0.6	mutual_knn
